Id,Type,Name,Description,IsActive,IntValue,StringValue,Latitude,Longitude,ParentId
20774,BRA,Housdi,NULL,1,NULL,NULL,NULL,NULL,18550
20775,BRA,Kalagacia,NULL,1,NULL,NULL,NULL,NULL,18550
20776,BRA,Khoajpur,NULL,1,NULL,NULL,NULL,NULL,18550
20777,BRA,Kunia Bazar,NULL,1,NULL,NULL,NULL,NULL,18550
20778,BRA,"Madaripur ",NULL,1,NULL,NULL,NULL,NULL,18550
20779,BRA,Taltala,NULL,1,NULL,NULL,NULL,NULL,18550
20780,BRA,Bhojashar,NULL,1,NULL,NULL,NULL,NULL,18551
20781,BRA,Golarbazar,NULL,1,NULL,NULL,NULL,NULL,18551
20782,BRA,Jazira,NULL,1,NULL,NULL,NULL,NULL,18551
20783,BRA,Joynagor,NULL,1,NULL,NULL,NULL,NULL,18551
20784,BRA,Munshikandi,NULL,1,NULL,NULL,NULL,NULL,18551
20785,BRA,Naria,NULL,1,NULL,NULL,NULL,NULL,18551
20786,BRA,Rupbaburhat,NULL,1,NULL,NULL,NULL,NULL,18551
20787,BRA,Chandrapur,NULL,1,NULL,NULL,NULL,NULL,18552
20788,BRA,Chikondi,NULL,1,NULL,NULL,NULL,NULL,18552
20789,BRA,Dogrebazar,NULL,1,NULL,NULL,NULL,NULL,18552
20790,BRA,Shariatpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18552
20791,BRA,Shariatpur Sadar(P),NULL,1,NULL,NULL,NULL,NULL,18552
20792,BRA,Shariatpur(BMO),NULL,1,NULL,NULL,NULL,NULL,18552
20793,BRA,Shilarchar,NULL,1,NULL,NULL,NULL,NULL,18552
20794,BRA,Tulatola,NULL,1,NULL,NULL,NULL,NULL,18552
20795,BRA,Chanderchar,NULL,1,NULL,NULL,NULL,NULL,18553
20796,BRA,Jaduarchar,NULL,1,NULL,NULL,NULL,NULL,18553
20797,BRA,Kutubpur,NULL,1,NULL,NULL,NULL,NULL,18553
20798,BRA,New Shikderhat,NULL,1,NULL,NULL,NULL,NULL,18553
20799,BRA,Sheikhpur,NULL,1,NULL,NULL,NULL,NULL,18553
20800,BRA,Shibchar,NULL,1,NULL,NULL,NULL,NULL,18553
20801,BRA,Shibchar BMO,NULL,1,NULL,NULL,NULL,NULL,18553
20802,BRA,Utrail,NULL,1,NULL,NULL,NULL,NULL,18553
20803,BRA,Bakergonj,NULL,1,NULL,NULL,NULL,NULL,18554
20804,BRA,Charamoddi,NULL,1,NULL,NULL,NULL,NULL,18554
20805,BRA,Garoria,NULL,1,NULL,NULL,NULL,NULL,18554
20806,BRA,Mohispur,NULL,1,NULL,NULL,NULL,NULL,18554
20807,BRA,Nalcity,NULL,1,NULL,NULL,NULL,NULL,18554
20808,BRA,Payerpur,NULL,1,NULL,NULL,NULL,NULL,18554
20809,BRA,Barguna Market Office,NULL,1,NULL,NULL,NULL,NULL,18555
20810,BRA,Barguna Sadar,NULL,1,NULL,NULL,NULL,NULL,18555
20811,BRA,Barguna Urban,NULL,1,NULL,NULL,NULL,NULL,18555
20812,BRA,Betagi,NULL,1,NULL,NULL,NULL,NULL,18555
20813,BRA,Fuljuri,NULL,1,NULL,NULL,NULL,NULL,18555
20814,BRA,Parirkhal,NULL,1,NULL,NULL,NULL,NULL,18555
20815,BRA,Batkajal,NULL,1,NULL,NULL,NULL,NULL,18556
20816,BRA,Bauphal,NULL,1,NULL,NULL,NULL,NULL,18556
20817,BRA,Boga,NULL,1,NULL,NULL,NULL,NULL,18556
20818,BRA,Kakordha,NULL,1,NULL,NULL,NULL,NULL,18556
20819,BRA,Kalishuri,NULL,1,NULL,NULL,NULL,NULL,18556
20820,BRA,Kaliya,NULL,1,NULL,NULL,NULL,NULL,18556
20821,BRA,Kamlapur,NULL,1,NULL,NULL,NULL,NULL,18556
20822,BRA,Kanokdia,NULL,1,NULL,NULL,NULL,NULL,18556
20823,BRA,Amkhola,NULL,1,NULL,NULL,NULL,NULL,18557
20824,BRA,Chakainadie,NULL,1,NULL,NULL,NULL,NULL,18557
20825,BRA,Dashmina,NULL,1,NULL,NULL,NULL,NULL,18557
20826,BRA,Galachipa,NULL,1,NULL,NULL,NULL,NULL,18557
20827,BRA,Rangabali,NULL,1,NULL,NULL,NULL,NULL,18557
20828,BRA,Ronogopaldie,NULL,1,NULL,NULL,NULL,NULL,18557
20829,BRA,Thakurhat,NULL,1,NULL,NULL,NULL,NULL,18557
20830,BRA,Amerabad,NULL,1,NULL,NULL,NULL,NULL,18558
20831,BRA,Jhalokathi Sadar,NULL,1,NULL,NULL,NULL,NULL,18558
20832,BRA,Jhalokati Sadar,NULL,1,NULL,NULL,NULL,NULL,18558
20833,BRA,Market Office (Jhalokati),NULL,1,NULL,NULL,NULL,NULL,18558
20834,BRA,Mirerhat,NULL,1,NULL,NULL,NULL,NULL,18558
20835,BRA,Rajapur,NULL,1,NULL,NULL,NULL,NULL,18558
20836,BRA,Amtoli,NULL,1,NULL,NULL,NULL,NULL,18559
20837,BRA,Baliatoli,NULL,1,NULL,NULL,NULL,NULL,18559
20838,BRA,Dhankhali,NULL,1,NULL,NULL,NULL,NULL,18559
20839,BRA,Kalapara,NULL,1,NULL,NULL,NULL,NULL,18559
20840,BRA,Katchupatra,NULL,1,NULL,NULL,NULL,NULL,18559
20841,BRA,Mohipur,NULL,1,NULL,NULL,NULL,NULL,18559
20842,BRA,Taltoli,NULL,1,NULL,NULL,NULL,NULL,18559
20843,BRA,Bamna,NULL,1,NULL,NULL,NULL,NULL,18560
20844,BRA,Lemua,NULL,1,NULL,NULL,NULL,NULL,18560
20845,BRA,Mathbaria,NULL,1,NULL,NULL,NULL,NULL,18560
20846,BRA,Mirukhali,NULL,1,NULL,NULL,NULL,NULL,18560
20847,BRA,Patharghata,NULL,1,NULL,NULL,NULL,NULL,18560
20848,BRA,Sapleza,NULL,1,NULL,NULL,NULL,NULL,18560
20849,BRA,Dumki,NULL,1,NULL,NULL,NULL,NULL,18561
20850,BRA,Kathaltali,NULL,1,NULL,NULL,NULL,NULL,18561
20851,BRA,Khaserhat,NULL,1,NULL,NULL,NULL,NULL,18561
20852,BRA,Mirzagonj,NULL,1,NULL,NULL,NULL,NULL,18561
20853,BRA,Pangashia,NULL,1,NULL,NULL,NULL,NULL,18561
20854,BRA,"Patuakhali ",NULL,1,NULL,NULL,NULL,NULL,18561
20855,BRA,Bagerhat Sadar,NULL,1,NULL,NULL,NULL,NULL,18562
20856,BRA,Baitpur,NULL,1,NULL,NULL,NULL,NULL,18562
20857,BRA,C&B Bazar,NULL,1,NULL,NULL,NULL,NULL,18562
20858,BRA,Jatrapur,NULL,1,NULL,NULL,NULL,NULL,18562
20859,BRA,Kachua,NULL,1,NULL,NULL,NULL,NULL,18562
20860,BRA,Kandapara,NULL,1,NULL,NULL,NULL,NULL,18562
20861,BRA,Kashimpur,NULL,1,NULL,NULL,NULL,NULL,18562
20862,BRA,Amua,NULL,1,NULL,NULL,NULL,NULL,18563
20863,BRA,Bhandaria,NULL,1,NULL,NULL,NULL,NULL,18563
20864,BRA,Kathalia,NULL,1,NULL,NULL,NULL,NULL,18563
20865,BRA,Kawkhali,NULL,1,NULL,NULL,NULL,NULL,18563
20866,BRA,Safa,NULL,1,NULL,NULL,NULL,NULL,18563
20867,BRA,Talukderhat,NULL,1,NULL,NULL,NULL,NULL,18563
20868,BRA,Arulia,NULL,1,NULL,NULL,NULL,NULL,18564
20869,BRA,Barobaria,NULL,1,NULL,NULL,NULL,NULL,18564
20870,BRA,Chitolmari,NULL,1,NULL,NULL,NULL,NULL,18564
20871,BRA,Chunkhola Bazar,NULL,1,NULL,NULL,NULL,NULL,18564
20872,BRA,Gangni,NULL,1,NULL,NULL,NULL,NULL,18564
20873,BRA,Mollahat,NULL,1,NULL,NULL,NULL,NULL,18564
20874,BRA,Badhal,NULL,1,NULL,NULL,NULL,NULL,18565
20875,BRA,Daibaghati,NULL,1,NULL,NULL,NULL,NULL,18565
20876,BRA,Moralgonj,NULL,1,NULL,NULL,NULL,NULL,18565
20877,BRA,Nalbunia,NULL,1,NULL,NULL,NULL,NULL,18565
20878,BRA,Polerhat,NULL,1,NULL,NULL,NULL,NULL,18565
20879,BRA,Sharankhola,NULL,1,NULL,NULL,NULL,NULL,18565
20880,BRA,Tafalbari,NULL,1,NULL,NULL,NULL,NULL,18565
20881,BRA,Baisari,NULL,1,NULL,NULL,NULL,NULL,18566
20882,BRA,Dubi,NULL,1,NULL,NULL,NULL,NULL,18566
20883,BRA,Ganakpara,NULL,1,NULL,NULL,NULL,NULL,18566
20884,BRA,Inderhat,NULL,1,NULL,NULL,NULL,NULL,18566
20885,BRA,Kuriana,NULL,1,NULL,NULL,NULL,NULL,18566
20886,BRA,Nesarabad,NULL,1,NULL,NULL,NULL,NULL,18566
20887,BRA,Nesarabad Bazar Shaka,NULL,1,NULL,NULL,NULL,NULL,18566
20888,BRA,Baitakata,NULL,1,NULL,NULL,NULL,NULL,18567
20889,BRA,Gawkhali,NULL,1,NULL,NULL,NULL,NULL,18567
20890,BRA,Indurkani,NULL,1,NULL,NULL,NULL,NULL,18567
20891,BRA,Matibhanga,NULL,1,NULL,NULL,NULL,NULL,18567
20892,BRA,Nazirpur,NULL,1,NULL,NULL,NULL,NULL,18567
20893,BRA,Pirojpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18567
20894,BRA,Baddamari,NULL,1,NULL,NULL,NULL,NULL,18568
20895,BRA,Bazua,NULL,1,NULL,NULL,NULL,NULL,18568
20896,BRA,Betaga,NULL,1,NULL,NULL,NULL,NULL,18568
20897,BRA,Fakirhat,NULL,1,NULL,NULL,NULL,NULL,18568
20898,BRA,Mongla,NULL,1,NULL,NULL,NULL,NULL,18568
20899,BRA,Nowapara,NULL,1,NULL,NULL,NULL,NULL,18568
20900,BRA,Rampal,NULL,1,NULL,NULL,NULL,NULL,18568
20901,BRA,Akhaura,NULL,1,NULL,NULL,NULL,NULL,18569
20902,BRA,Akhaura-Development,NULL,1,NULL,NULL,NULL,NULL,18569
20903,BRA,BMO Akhaura,NULL,1,NULL,NULL,NULL,NULL,18569
20904,BRA,Champaknogar,NULL,1,NULL,NULL,NULL,NULL,18569
20905,BRA,Chandura,NULL,1,NULL,NULL,NULL,NULL,18569
20906,BRA,Chandura-Development,NULL,1,NULL,NULL,NULL,NULL,18569
20907,BRA,Horospur,NULL,1,NULL,NULL,NULL,NULL,18569
20908,BRA,Mogra Bazar,NULL,1,NULL,NULL,NULL,NULL,18569
20909,BRA,Singarbil,NULL,1,NULL,NULL,NULL,NULL,18569
20910,BRA,Tontar,NULL,1,NULL,NULL,NULL,NULL,18569
20911,BRA,Austagram,NULL,1,NULL,NULL,NULL,NULL,18570
20912,BRA,B.Baria Sadar,NULL,1,NULL,NULL,NULL,NULL,18570
20913,BRA,B.Baria Sadar-Development,NULL,1,NULL,NULL,NULL,NULL,18570
20914,BRA,B.Baria Urban,NULL,1,NULL,NULL,NULL,NULL,18570
20915,BRA,BMO B.Baria,NULL,1,NULL,NULL,NULL,NULL,18570
20916,BRA,Lalpur,NULL,1,NULL,NULL,NULL,NULL,18570
20917,BRA,Suhilpur,NULL,1,NULL,NULL,NULL,NULL,18570
20918,BRA,"Sultanpur ",NULL,1,NULL,NULL,NULL,NULL,18570
20919,BRA,Ulsapara,NULL,1,NULL,NULL,NULL,NULL,18570
20920,BRA,Akanagar,NULL,1,NULL,NULL,NULL,NULL,18571
20921,BRA,Bancharampur,NULL,1,NULL,NULL,NULL,NULL,18571
20922,BRA,Bancharampur-Development,NULL,1,NULL,NULL,NULL,NULL,18571
20923,BRA,Jibongonj,NULL,1,NULL,NULL,NULL,NULL,18571
20924,BRA,Karaikandi,NULL,1,NULL,NULL,NULL,NULL,18571
20925,BRA,Rupusdi,NULL,1,NULL,NULL,NULL,NULL,18571
20926,BRA,Sunarampur,NULL,1,NULL,NULL,NULL,NULL,18571
20927,BRA,Ujanchar,NULL,1,NULL,NULL,NULL,NULL,18571
20928,BRA,Amroad,NULL,1,NULL,NULL,NULL,NULL,18572
20929,BRA,BMO Chunarughat,NULL,1,NULL,NULL,NULL,NULL,18572
20930,BRA,Chowmaohoni,NULL,1,NULL,NULL,NULL,NULL,18572
20931,BRA,Chunarughat,NULL,1,NULL,NULL,NULL,NULL,18572
20932,BRA,Chunarughat-Development,NULL,1,NULL,NULL,NULL,NULL,18572
20933,BRA,Madhabpur,NULL,1,NULL,NULL,NULL,NULL,18572
20934,BRA,Madhabpur Bazar,NULL,1,NULL,NULL,NULL,NULL,18572
20935,BRA,Madhabpur-Development,NULL,1,NULL,NULL,NULL,NULL,18572
20936,BRA,Ratonpur,NULL,1,NULL,NULL,NULL,NULL,18572
20937,BRA,Sakirmahmud,NULL,1,NULL,NULL,NULL,NULL,18572
20938,BRA,"BMO Kasba ",NULL,1,NULL,NULL,NULL,NULL,18573
20939,BRA,"BMO Kuti ",NULL,1,NULL,NULL,NULL,NULL,18573
20940,BRA,Chargach,NULL,1,NULL,NULL,NULL,NULL,18573
20941,BRA,Gopinathpur,NULL,1,NULL,NULL,NULL,NULL,18573
20942,BRA,"Kasba ",NULL,1,NULL,NULL,NULL,NULL,18573
20943,BRA,Kasba -Development,NULL,1,NULL,NULL,NULL,NULL,18573
20944,BRA,Kasba Urban,NULL,1,NULL,NULL,NULL,NULL,18573
20945,BRA,Katherpul,NULL,1,NULL,NULL,NULL,NULL,18573
20946,BRA,Nayanpur,NULL,1,NULL,NULL,NULL,NULL,18573
20947,BRA,Bangura,NULL,1,NULL,NULL,NULL,NULL,18574
20948,BRA,Biddakut,NULL,1,NULL,NULL,NULL,NULL,18574
20949,BRA,Goshaipur,NULL,1,NULL,NULL,NULL,NULL,18574
20950,BRA,Nabinagar,NULL,1,NULL,NULL,NULL,NULL,18574
20951,BRA,Nabinagar Bazar,NULL,1,NULL,NULL,NULL,NULL,18574
20952,BRA,Nabinagar-Development,NULL,1,NULL,NULL,NULL,NULL,18574
20953,BRA,Rosullabad,NULL,1,NULL,NULL,NULL,NULL,18574
20954,BRA,Shamgram,NULL,1,NULL,NULL,NULL,NULL,18574
20955,BRA,Shibpur,NULL,1,NULL,NULL,NULL,NULL,18574
20956,BRA,Aruail,NULL,1,NULL,NULL,NULL,NULL,18575
20957,BRA,BMO Madhabpur,NULL,1,NULL,NULL,NULL,NULL,18575
20958,BRA,Chatolpar,NULL,1,NULL,NULL,NULL,NULL,18575
20959,BRA,Fandauk,NULL,1,NULL,NULL,NULL,NULL,18575
20960,BRA,Horipur,NULL,1,NULL,NULL,NULL,NULL,18575
20961,BRA,Kalikachha,NULL,1,NULL,NULL,NULL,NULL,18575
20962,BRA,Nasirnagar,NULL,1,NULL,NULL,NULL,NULL,18575
20963,BRA,Nasirnagar-Development,NULL,1,NULL,NULL,NULL,NULL,18575
20964,BRA,Volakut,NULL,1,NULL,NULL,NULL,NULL,18575
20965,BRA,Ashugonj,NULL,1,NULL,NULL,NULL,NULL,18576
20966,BRA,Ashugonj-Development,NULL,1,NULL,NULL,NULL,NULL,18576
20967,BRA,BMO Ashugonj,NULL,1,NULL,NULL,NULL,NULL,18576
20968,BRA,"BMO Sarail ",NULL,1,NULL,NULL,NULL,NULL,18576
20969,BRA,Chunta,NULL,1,NULL,NULL,NULL,NULL,18576
20970,BRA,Panishar,NULL,1,NULL,NULL,NULL,NULL,18576
20971,BRA,Sarail,NULL,1,NULL,NULL,NULL,NULL,18576
20972,BRA,Sarail-Development,NULL,1,NULL,NULL,NULL,NULL,18576
20973,BRA,Shahbajpur,NULL,1,NULL,NULL,NULL,NULL,18576
20974,BRA,Talshar,NULL,1,NULL,NULL,NULL,NULL,18576
20975,BRA,Bhayadanga,NULL,1,NULL,NULL,NULL,NULL,18577
20976,BRA,Bokshigonj,NULL,1,NULL,NULL,NULL,NULL,18577
20977,BRA,Jobbargonj,NULL,1,NULL,NULL,NULL,NULL,18577
20978,BRA,Kamalpur,NULL,1,NULL,NULL,NULL,NULL,18577
20979,BRA,Kornojora,NULL,1,NULL,NULL,NULL,NULL,18577
20980,BRA,Napiterchar,NULL,1,NULL,NULL,NULL,NULL,18577
20981,BRA,Sreebord,NULL,1,NULL,NULL,NULL,NULL,18577
20982,BRA,Bahadurabad,NULL,1,NULL,NULL,NULL,NULL,18578
20983,BRA,Dewangonj,NULL,1,NULL,NULL,NULL,NULL,18578
20984,BRA,Ghotail Bazar,NULL,1,NULL,NULL,NULL,NULL,18578
20985,BRA,Islampur,NULL,1,NULL,NULL,NULL,NULL,18578
20986,BRA,Molamgonj,NULL,1,NULL,NULL,NULL,NULL,18578
20987,BRA,Tankibazar,NULL,1,NULL,NULL,NULL,NULL,18578
20988,BRA,Tilakpur,NULL,1,NULL,NULL,NULL,NULL,18578
20989,BRA,Baruamari,NULL,1,NULL,NULL,NULL,NULL,18579
20990,BRA,Gopalpur,NULL,1,NULL,NULL,NULL,NULL,18579
20991,BRA,Jamalpursadar,NULL,1,NULL,NULL,NULL,NULL,18579
20992,BRA,Nandina,NULL,1,NULL,NULL,NULL,NULL,18579
20993,BRA,Narundi,NULL,1,NULL,NULL,NULL,NULL,18579
20994,BRA,Piyarpur,NULL,1,NULL,NULL,NULL,NULL,18579
20995,BRA,Sharifpur,NULL,1,NULL,NULL,NULL,NULL,18579
20996,BRA,Sreepur,NULL,1,NULL,NULL,NULL,NULL,18579
20997,BRA,Tulshipur,NULL,1,NULL,NULL,NULL,NULL,18579
20998,BRA,Diggreerchar,NULL,1,NULL,NULL,NULL,NULL,18580
20999,BRA,Gunaritola,NULL,1,NULL,NULL,NULL,NULL,18580
21000,BRA,Hazipur,NULL,1,NULL,NULL,NULL,NULL,18580
21001,BRA,Hazrabari,NULL,1,NULL,NULL,NULL,NULL,18580
21002,BRA,Kompopur,NULL,1,NULL,NULL,NULL,NULL,18580
21003,BRA,Madargonj,NULL,1,NULL,NULL,NULL,NULL,18580
21004,BRA,Mahamudpur,NULL,1,NULL,NULL,NULL,NULL,18580
21005,BRA,Melandha,NULL,1,NULL,NULL,NULL,NULL,18580
21006,BRA,Dhanshail,NULL,1,NULL,NULL,NULL,NULL,18581
21007,BRA,Jhenaigati,NULL,1,NULL,NULL,NULL,NULL,18581
21008,BRA,Kakarkandi,NULL,1,NULL,NULL,NULL,NULL,18581
21009,BRA,Nalitabari,NULL,1,NULL,NULL,NULL,NULL,18581
21010,BRA,Nonni,NULL,1,NULL,NULL,NULL,NULL,18581
21011,BRA,Noyabil,NULL,1,NULL,NULL,NULL,NULL,18581
21012,BRA,Tinani,NULL,1,NULL,NULL,NULL,NULL,18581
21013,BRA,Datbhanga,NULL,1,NULL,NULL,NULL,NULL,18582
21014,BRA,Kortimari,NULL,1,NULL,NULL,NULL,NULL,18582
21015,BRA,Rajibpur,NULL,1,NULL,NULL,NULL,NULL,18582
21016,BRA,Rowmari,NULL,1,NULL,NULL,NULL,NULL,18582
21017,BRA,Sanandabari,NULL,1,NULL,NULL,NULL,NULL,18582
21018,BRA,Bhatara Bazar,NULL,1,NULL,NULL,NULL,NULL,18583
21019,BRA,Pingna,NULL,1,NULL,NULL,NULL,NULL,18583
21020,BRA,Razarmore,NULL,1,NULL,NULL,NULL,NULL,18583
21021,BRA,Rouha,NULL,1,NULL,NULL,NULL,NULL,18583
21022,BRA,Sarishabari,NULL,1,NULL,NULL,NULL,NULL,18583
21023,BRA,Shamgonj Kalibari,NULL,1,NULL,NULL,NULL,NULL,18583
21024,BRA,Sontia,NULL,1,NULL,NULL,NULL,NULL,18583
21025,BRA,Tarakandi,NULL,1,NULL,NULL,NULL,NULL,18583
21026,BRA,Titpallah,NULL,1,NULL,NULL,NULL,NULL,18583
21027,BRA,Akher bazar,NULL,1,NULL,NULL,NULL,NULL,18584
21028,BRA,Bajitkhila,NULL,1,NULL,NULL,NULL,NULL,18584
21029,BRA,Bhimgonj,NULL,1,NULL,NULL,NULL,NULL,18584
21030,BRA,Gazirkhamar,NULL,1,NULL,NULL,NULL,NULL,18584
21031,BRA,Nakla,NULL,1,NULL,NULL,NULL,NULL,18584
21032,BRA,Nondirbazar,NULL,1,NULL,NULL,NULL,NULL,18584
21033,BRA,Sherpur,NULL,1,NULL,NULL,NULL,NULL,18584
21034,BRA,Sherpur urban,NULL,1,NULL,NULL,NULL,NULL,18584
21035,BRA,Tarakandi,NULL,1,NULL,NULL,NULL,NULL,18584
21036,BRA,"Austagram ",NULL,1,NULL,NULL,NULL,NULL,18585
21037,BRA,Austagram -Development,NULL,1,NULL,NULL,NULL,NULL,18585
21038,BRA,Bajitpur,NULL,1,NULL,NULL,NULL,NULL,18585
21039,BRA,Bajitpur-Development,NULL,1,NULL,NULL,NULL,NULL,18585
21040,BRA,Bangla Bazar,NULL,1,NULL,NULL,NULL,NULL,18585
21041,BRA,Dewghor,NULL,1,NULL,NULL,NULL,NULL,18585
21042,BRA,Dilalpur,NULL,1,NULL,NULL,NULL,NULL,18585
21043,BRA,Hilochia,NULL,1,NULL,NULL,NULL,NULL,18585
21044,BRA,Kamalpur,NULL,1,NULL,NULL,NULL,NULL,18585
21045,BRA,Bhairab,NULL,1,NULL,NULL,NULL,NULL,18586
21046,BRA,Bhairab Bazar,NULL,1,NULL,NULL,NULL,NULL,18586
21047,BRA,Bhairab Urban,NULL,1,NULL,NULL,NULL,NULL,18586
21048,BRA,Bhairab-Development,NULL,1,NULL,NULL,NULL,NULL,18586
21049,BRA,Gokulnagar,NULL,1,NULL,NULL,NULL,NULL,18586
21050,BRA,Kalikaprashad,NULL,1,NULL,NULL,NULL,NULL,18586
21051,BRA,Manikdi,NULL,1,NULL,NULL,NULL,NULL,18586
21052,BRA,Shimulkandi,NULL,1,NULL,NULL,NULL,NULL,18586
21053,BRA,Binnati,NULL,1,NULL,NULL,NULL,NULL,18587
21054,BRA,Chaddshat,NULL,1,NULL,NULL,NULL,NULL,18587
21055,BRA,Gobindapur,NULL,1,NULL,NULL,NULL,NULL,18587
21056,BRA,Hossainpur,NULL,1,NULL,NULL,NULL,NULL,18587
21057,BRA,Hossainpur-Development,NULL,1,NULL,NULL,NULL,NULL,18587
21058,BRA,Jangalia,NULL,1,NULL,NULL,NULL,NULL,18587
21059,BRA,Zinaribazar,NULL,1,NULL,NULL,NULL,NULL,18587
21060,BRA,Alongjuri,NULL,1,NULL,NULL,NULL,NULL,18588
21061,BRA,Dhanpur,NULL,1,NULL,NULL,NULL,NULL,18588
21062,BRA,Ghagra,NULL,1,NULL,NULL,NULL,NULL,18588
21063,BRA,Itna,NULL,1,NULL,NULL,NULL,NULL,18588
21064,BRA,Itna-Development,NULL,1,NULL,NULL,NULL,NULL,18588
21065,BRA,Joysiddi,NULL,1,NULL,NULL,NULL,NULL,18588
21066,BRA,Mriga,NULL,1,NULL,NULL,NULL,NULL,18588
21067,BRA,Amlitola,NULL,1,NULL,NULL,NULL,NULL,18589
21068,BRA,Joyka,NULL,1,NULL,NULL,NULL,NULL,18589
21069,BRA,Karimgonj,NULL,1,NULL,NULL,NULL,NULL,18589
21070,BRA,Karimgonj-Development,NULL,1,NULL,NULL,NULL,NULL,18589
21071,BRA,Kathtkhal,NULL,1,NULL,NULL,NULL,NULL,18589
21072,BRA,Mithamoin,NULL,1,NULL,NULL,NULL,NULL,18589
21073,BRA,Mithamoin-Development,NULL,1,NULL,NULL,NULL,NULL,18589
21074,BRA,Niamotpur,NULL,1,NULL,NULL,NULL,NULL,18589
21075,BRA,Agorpur,NULL,1,NULL,NULL,NULL,NULL,18590
21076,BRA,Boarderbazar,NULL,1,NULL,NULL,NULL,NULL,18590
21077,BRA,Choumuribazar,NULL,1,NULL,NULL,NULL,NULL,18590
21078,BRA,Dumrakanda,NULL,1,NULL,NULL,NULL,NULL,18590
21079,BRA,Katiadi,NULL,1,NULL,NULL,NULL,NULL,18590
21080,BRA,Katiadi-Development,NULL,1,NULL,NULL,NULL,NULL,18590
21081,BRA,Kuliarchar,NULL,1,NULL,NULL,NULL,NULL,18590
21082,BRA,Kuliarchar-Development,NULL,1,NULL,NULL,NULL,NULL,18590
21083,BRA,Manikkhali,NULL,1,NULL,NULL,NULL,NULL,18590
21084,BRA,Battrish,NULL,1,NULL,NULL,NULL,NULL,18591
21085,BRA,Bonogram,NULL,1,NULL,NULL,NULL,NULL,18591
21086,BRA,Kargaon,NULL,1,NULL,NULL,NULL,NULL,18591
21087,BRA,Karshakorial,NULL,1,NULL,NULL,NULL,NULL,18591
21088,BRA,Kishoregonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18591
21089,BRA,Kishoregonj Sadar-Development,NULL,1,NULL,NULL,NULL,NULL,18591
21090,BRA,Nikli,NULL,1,NULL,NULL,NULL,NULL,18591
21091,BRA,Nikli-Development,NULL,1,NULL,NULL,NULL,NULL,18591
21092,BRA,Baniagram,NULL,1,NULL,NULL,NULL,NULL,18592
21093,BRA,Kaliachapra,NULL,1,NULL,NULL,NULL,NULL,18592
21094,BRA,Mashua,NULL,1,NULL,NULL,NULL,NULL,18592
21095,BRA,Mirzapur,NULL,1,NULL,NULL,NULL,NULL,18592
21096,BRA,Mothkhola,NULL,1,NULL,NULL,NULL,NULL,18592
21097,BRA,Pakundia,NULL,1,NULL,NULL,NULL,NULL,18592
21098,BRA,Pakundia-Development,NULL,1,NULL,NULL,NULL,NULL,18592
21099,BRA,Badla,NULL,1,NULL,NULL,NULL,NULL,18593
21100,BRA,Chowganga,NULL,1,NULL,NULL,NULL,NULL,18593
21101,BRA,Guzadia,NULL,1,NULL,NULL,NULL,NULL,18593
21102,BRA,Purura Bazar,NULL,1,NULL,NULL,NULL,NULL,18593
21103,BRA,Raytuti,NULL,1,NULL,NULL,NULL,NULL,18593
21104,BRA,Tarail,NULL,1,NULL,NULL,NULL,NULL,18593
21105,BRA,Tarail-Development,NULL,1,NULL,NULL,NULL,NULL,18593
21106,BRA,Batazor,NULL,1,NULL,NULL,NULL,NULL,18594
21107,BRA,Bhaluka,NULL,1,NULL,NULL,NULL,NULL,18594
21108,BRA,Bhaluka-Development,NULL,1,NULL,NULL,NULL,NULL,18594
21109,BRA,Bharaduba,NULL,1,NULL,NULL,NULL,NULL,18594
21110,BRA,Bogar Bazar,NULL,1,NULL,NULL,NULL,NULL,18594
21111,BRA,Dakatia Bazar,NULL,1,NULL,NULL,NULL,NULL,18594
21112,BRA,Masterbari(BMO),NULL,1,NULL,NULL,NULL,NULL,18594
21113,BRA,Mollikbari,NULL,1,NULL,NULL,NULL,NULL,18594
21114,BRA,Seedstore(BMO),NULL,1,NULL,NULL,NULL,NULL,18594
21115,BRA,Uthura,NULL,1,NULL,NULL,NULL,NULL,18594
21116,BRA,Bhaitkandi,NULL,1,NULL,NULL,NULL,NULL,18595
21117,BRA,Changnapara,NULL,1,NULL,NULL,NULL,NULL,18595
21118,BRA,Dhubaura,NULL,1,NULL,NULL,NULL,NULL,18595
21119,BRA,Dhubaura-Development,NULL,1,NULL,NULL,NULL,NULL,18595
21120,BRA,Fulpur,NULL,1,NULL,NULL,NULL,NULL,18595
21121,BRA,Fulpur-Development,NULL,1,NULL,NULL,NULL,NULL,18595
21122,BRA,Haluaghat,NULL,1,NULL,NULL,NULL,NULL,18595
21123,BRA,Haluaghat-Development,NULL,1,NULL,NULL,NULL,NULL,18595
21124,BRA,Kalsindur,NULL,1,NULL,NULL,NULL,NULL,18595
21125,BRA,Munshirhat,NULL,1,NULL,NULL,NULL,NULL,18595
21126,BRA,Tarakanda,NULL,1,NULL,NULL,NULL,NULL,18595
21127,BRA,Balipara,NULL,1,NULL,NULL,NULL,NULL,18596
21128,BRA,Dhala Bazar,NULL,1,NULL,NULL,NULL,NULL,18596
21129,BRA,Fatemabazar,NULL,1,NULL,NULL,NULL,NULL,18596
